date,membership_tier,daily_visitors,new_registrations,inactive_members,net_change,return_rate,avg_ticket_price,daily_revenue,arpv,fast_pass_attachment_rate,avg_ancillary_spend,month,dow
2025-09-30,premium_pass,442,47,8,39,0.7274,139.0,110849.45,250.79,0.5239,80.88,9,1
2025-09-30,vip_pass,56,5,1,4,0.8216,202.98,21363.74,381.5,0.9136,124.61,9,1
2025-10-01,standard_pass,1120,89,22,67,0.6147,79.0,158417.73,141.44,0.2221,49.34,10,2
2025-10-01,premium_pass,611,70,12,58,0.7683,119.03,131401.83,215.06,0.545,63.88,10,2
2025-10-01,vip_pass,82,5,1,4,0.7942,249.0,34087.67,415.7,0.8283,117.83,10,2
2025-10-02,standard_pass,1173,91,23,68,0.6316,79.0,177938.18,151.69,0.1787,62.15,10,3
2025-10-02,premium_pass,626,37,12,25,0.698,139.0,164639.57,263.0,0.5603,90.94,10,3
2025-10-02,vip_pass,82,7,1,6,0.8163,249.0,33661.12,410.5,0.8496,111.38,10,3
2025-10-03,standard_pass,1322,85,26,59,0.6651,79.0,194440.02,147.08,0.2806,51.52,10,4
2025-10-03,premium_pass,771,90,15,75,0.6757,139.0,201973.33,261.96,0.6051,87.26,10,4
2025-10-03,vip_pass,110,6,2,4,0.8831,249.0,47857.01,435.06,0.9655,129.1,10,4
2025-10-04,standard_pass,1554,85,31,54,0.6477,79.0,246449.49,158.59,0.2475,64.99,10,5
2025-10-04,premium_pass,939,60,18,42,0.7721,139.0,236764.42,252.15,0.6109,77.1,10,5
2025-10-04,vip_pass,122,6,2,4,0.7917,249.0,51760.42,424.27,0.8658,124.18,10,5
2025-10-05,standard_pass,1588,136,31,105,0.6249,79.0,257916.21,162.42,0.2067,71.22,10,6
2025-10-05,premium_pass,967,49,19,30,0.74,128.88,246585.37,255.0,0.6083,90.24,10,6
2025-10-05,vip_pass,130,11,2,9,0.8464,249.0,54298.63,417.68,0.9499,112.64,10,6
2025-10-06,standard_pass,997,119,19,100,0.5767,79.0,138231.63,138.65,0.2198,46.68,10,0
2025-10-06,premium_pass,532,59,10,49,0.7392,139.0,129850.61,244.08,0.5098,75.0,10,0
2025-10-06,vip_pass,73,5,1,4,0.8982,249.0,30066.79,411.87,0.9368,107.61,10,0
2025-10-07,standard_pass,1030,89,20,69,0.6874,79.0,154460.48,149.96,0.1563,61.74,10,1
2025-10-07,premium_pass,515,31,10,21,0.72,139.0,118940.49,230.95,0.5307,60.64,10,1
2025-10-07,vip_pass,84,5,1,4,0.8385,249.0,35850.62,426.79,0.8232,129.22,10,1
2025-10-08,standard_pass,940,76,18,58,0.6604,79.0,143539.56,152.7,0.2725,57.62,10,2
2025-10-08,premium_pass,623,73,12,61,0.7409,139.0,146762.42,235.57,0.6178,60.12,10,2
2025-10-08,vip_pass,77,8,1,7,0.8174,249.0,31961.08,415.08,0.8451,116.22,10,2
2025-10-09,standard_pass,1026,87,20,67,0.6405,65.2,149240.27,145.46,0.2276,66.84,10,3
2025-10-09,premium_pass,591,50,11,39,0.7706,139.0,137502.6,232.66,0.5669,60.21,10,3
2025-10-09,vip_pass,89,4,1,3,0.8312,203.32,32432.88,364.41,0.9647,104.18,10,3
2025-10-10,standard_pass,1488,146,29,117,0.6398,74.75,202351.61,135.99,0.2666,45.52,10,4
2025-10-10,premium_pass,869,65,17,48,0.739,139.0,221050.97,254.37,0.5605,82.31,10,4
2025-10-10,vip_pass,119,7,2,5,0.8336,249.0,49556.17,416.44,0.9396,112.0,10,4
2025-10-11,standard_pass,1568,185,31,154,0.6813,79.0,247632.4,157.93,0.2317,65.26,10,5
2025-10-11,premium_pass,940,47,18,29,0.7324,139.0,228989.97,243.61,0.5424,72.6,10,5
2025-10-11,vip_pass,130,7,2,5,0.8331,249.0,53259.3,409.69,0.9064,107.21,10,5
2025-10-12,standard_pass,1580,170,31,139,0.7072,79.0,251671.11,159.29,0.1711,70.19,10,6
2025-10-12,premium_pass,884,84,17,67,0.7572,139.0,218881.24,247.6,0.5163,78.14,10,6
2025-10-12,vip_pass,139,10,2,8,0.833,249.0,53982.45,388.36,0.8939,86.62,10,6
2025-10-13,standard_pass,970,67,19,48,0.6304,79.0,163831.55,168.9,0.2658,74.22,10,0
2025-10-13,premium_pass,517,47,10,37,0.784,139.0,135921.2,262.9,0.683,83.61,10,0
2025-10-13,vip_pass,74,8,1,7,0.8355,249.0,30759.8,415.67,0.8543,116.27,10,0
2025-10-14,standard_pass,1030,98,20,78,0.6268,79.0,161158.62,156.46,0.1934,66.06,10,1
2025-10-14,premium_pass,534,26,10,16,0.756,139.0,131934.69,247.07,0.5766,74.05,10,1
2025-10-14,vip_pass,75,5,1,4,0.8165,249.0,29808.47,397.45,0.8199,100.07,10,1
2025-10-15,standard_pass,964,100,19,81,0.6766,79.0,162315.19,168.38,0.2899,72.27,10,2
2025-10-15,premium_pass,654,40,13,27,0.7542,120.3,150671.1,230.38,0.5038,80.36,10,2
2025-10-15,vip_pass,85,6,1,5,0.8471,249.0,35800.04,421.18,0.9226,117.74,10,2
2025-10-16,standard_pass,984,53,19,34,0.6217,65.23,138275.2,140.52,0.2262,61.95,10,3
2025-10-16,premium_pass,657,42,13,29,0.7195,139.0,163741.69,249.23,0.6069,74.42,10,3
2025-10-16,vip_pass,93,11,1,10,0.8068,226.34,38332.79,412.18,0.9088,132.22,10,3
2025-10-17,standard_pass,1398,139,27,112,0.6263,63.22,187748.87,134.3,0.2637,55.52,10,4
2025-10-17,premium_pass,756,41,15,26,0.7448,139.0,179698.77,237.7,0.5727,64.91,10,4
2025-10-17,vip_pass,114,10,2,8,0.8023,249.0,44589.79,391.14,0.925,87.56,10,4
2025-10-18,standard_pass,1562,98,31,67,0.7043,79.0,236979.42,151.72,0.249,58.03,10,5
2025-10-18,premium_pass,910,99,18,81,0.7715,139.0,223274.66,245.36,0.537,74.67,10,5
2025-10-18,vip_pass,127,10,2,8,0.8281,249.0,54674.13,430.5,0.9161,127.46,10,5
2025-10-19,standard_pass,1457,168,29,139,0.6374,69.94,215291.95,147.76,0.2723,61.76,10,6
2025-10-19,premium_pass,960,114,19,95,0.6852,139.0,224375.03,233.72,0.5857,60.17,10,6
2025-10-19,vip_pass,128,11,2,9,0.8306,249.0,54215.25,423.56,0.9856,116.4,10,6
2025-10-20,standard_pass,974,58,19,39,0.6628,79.0,141450.42,145.23,0.2633,50.69,10,0
2025-10-20,premium_pass,577,30,11,19,0.6922,139.0,150865.27,261.46,0.5606,89.39,10,0
2025-10-20,vip_pass,73,5,1,4,0.8257,249.0,30046.68,411.6,0.9662,105.59,10,0
2025-10-21,standard_pass,1010,58,20,38,0.6873,71.2,157964.21,156.4,0.2072,72.97,10,1
2025-10-21,premium_pass,535,52,10,42,0.7398,125.84,130964.32,244.79,0.5687,85.4,10,1
2025-10-21,vip_pass,83,6,1,5,0.8389,249.0,34956.45,421.16,0.8597,121.44,10,1
2025-10-22,standard_pass,1013,74,20,54,0.6214,79.0,139605.36,137.81,0.1859,47.84,10,2
2025-10-22,premium_pass,580,30,11,19,0.7676,139.0,147555.66,254.41,0.5427,83.39,10,2
2025-10-22,vip_pass,89,8,1,7,0.8247,249.0,35375.13,397.47,0.9297,93.62,10,2
2025-10-23,standard_pass,1104,110,22,88,0.6626,79.0,158869.1,143.9,0.1231,57.64,10,3
2025-10-23,premium_pass,676,70,13,57,0.7551,139.0,169625.18,250.92,0.5494,79.51,10,3
2025-10-23,vip_pass,98,10,1,9,0.7818,249.0,40448.19,412.74,0.8832,111.63,10,3
2025-10-24,standard_pass,1262,111,25,86,0.6242,69.32,173577.13,137.54,0.285,51.4,10,4
2025-10-24,premium_pass,803,87,16,71,0.7962,139.0,216496.5,269.61,0.6467,92.45,10,4
2025-10-24,vip_pass,123,10,2,8,0.8182,249.0,50988.88,414.54,0.8259,116.82,10,4
2025-10-25,standard_pass,1596,91,31,60,0.6471,79.0,239090.53,149.81,0.1494,61.99,10,5
2025-10-25,premium_pass,964,71,19,52,0.7032,139.0,232551.75,241.24,0.6859,61.77,10,5
2025-10-25,vip_pass,132,9,2,7,0.8369,249.0,53273.63,403.59,0.9157,100.56,10,5
2025-10-26,standard_pass,1542,170,30,140,0.6962,79.0,223169.6,144.73,0.1937,54.3,10,6
2025-10-26,premium_pass,878,65,17,48,0.7829,139.0,215138.91,245.03,0.5214,75.27,10,6
2025-10-26,vip_pass,129,8,2,6,0.8321,249.0,50700.92,393.03,0.7795,98.04,10,6
2025-10-27,standard_pass,979,93,19,74,0.6384,79.0,147364.09,150.53,0.2556,56.44,10,0
2025-10-27,premium_pass,516,39,10,29,0.7803,139.0,133314.46,258.36,0.5043,89.61,10,0
2025-10-27,vip_pass,80,6,1,5,0.8168,222.33,30904.57,386.31,0.9506,107.9,10,0
2025-10-28,standard_pass,982,110,19,91,0.6525,79.0,137822.45,140.35,0.2345,47.51,10,1
2025-10-28,premium_pass,526,53,10,43,0.701,139.0,130634.38,248.35,0.4762,81.26,10,1
2025-10-28,vip_pass,75,7,1,6,0.7959,249.0,29168.17,388.91,0.8841,87.75,10,1
2025-10-29,standard_pass,959,84,19,65,0.6315,74.91,146322.09,152.58,0.2187,64.77,10,2
2025-10-29,premium_pass,582,48,11,37,0.7247,139.0,151541.13,260.38,0.5166,90.9,10,2
2025-10-29,vip_pass,80,8,1,7,0.8216,204.46,31080.82,388.51,0.9015,130.87,10,2
2025-10-30,standard_pass,1074,59,21,38,0.6668,79.0,173660.12,161.69,0.1966,71.09,10,3
2025-10-30,premium_pass,669,49,13,36,0.7278,139.0,160239.94,239.52,0.6228,63.78,10,3
2025-10-30,vip_pass,98,6,1,5,0.7576,249.0,39825.59,406.38,0.9429,101.75,10,3
2025-10-31,standard_pass,1444,158,28,130,0.5898,79.0,232826.08,161.24,0.1669,72.39,10,4
2025-10-31,premium_pass,838,55,16,39,0.7423,139.0,222013.97,264.93,0.6243,89.1,10,4
2025-10-31,vip_pass,106,11,2,9,0.8568,249.0,43455.5,409.96,0.9309,106.03,10,4
2025-11-01,standard_pass,1433,73,28,45,0.6354,79.0,219880.09,153.44,0.1645,64.73,11,5
2025-11-01,premium_pass,796,69,15,54,0.7362,139.0,191374.89,240.42,0.6098,65.44,11,5
2025-11-01,vip_pass,114,7,2,5,0.8193,202.63,42197.02,370.15,0.8173,119.3,11,5
2025-11-02,standard_pass,1277,141,25,116,0.6264,79.0,213760.6,167.39,0.2313,74.75,11,6
2025-11-02,premium_pass,760,74,15,59,0.7391,139.0,178276.08,234.57,0.5036,65.86,11,6
2025-11-02,vip_pass,102,8,2,6,0.8045,249.0,40523.96,397.29,0.9927,89.72,11,6
2025-11-03,standard_pass,748,74,14,60,0.6702,79.0,101116.6,135.18,0.1611,46.68,11,0
2025-11-03,premium_pass,414,47,8,39,0.7921,139.0,105440.21,254.69,0.5923,80.74,11,0
2025-11-03,vip_pass,63,7,1,6,0.8556,219.73,24258.69,385.06,0.9657,108.35,11,0
2025-11-04,standard_pass,885,60,17,43,0.6319,79.0,120561.18,136.23,0.1416,48.88,11,1
2025-11-04,premium_pass,510,45,10,35,0.7557,139.0,129032.46,253.0,0.5904,79.17,11,1
2025-11-04,vip_pass,62,7,1,6,0.7801,249.0,25227.62,406.9,0.8452,108.03,11,1
2025-11-05,standard_pass,821,62,16,46,0.6646,79.0,125072.39,152.34,0.2419,59.07,11,2
2025-11-05,premium_pass,541,29,10,19,0.7429,139.0,137727.11,254.58,0.5964,80.39,11,2
2025-11-05,vip_pass,72,7,1,6,0.8214,249.0,30719.0,426.65,0.8829,125.56,11,2
2025-11-06,standard_pass,860,91,17,74,0.6128,79.0,119132.33,138.53,0.2,47.73,11,3
2025-11-06,premium_pass,533,29,10,19,0.7853,139.0,129224.63,242.45,0.4964,74.16,11,3
2025-11-06,vip_pass,74,4,1,3,0.8483,249.0,29257.15,395.37,0.917,92.26,11,3
2025-11-07,standard_pass,1043,120,20,100,0.7256,79.0,158195.47,151.67,0.309,54.44,11,4
2025-11-07,premium_pass,669,78,13,65,0.7228,115.46,159118.55,237.85,0.6026,86.83,11,4
2025-11-07,vip_pass,92,4,1,3,0.8169,249.0,39364.88,427.88,0.8461,128.96,11,4
2025-11-08,standard_pass,1332,104,26,78,0.6029,74.33,185020.23,138.9,0.2368,50.6,11,5
2025-11-08,premium_pass,736,61,14,47,0.7384,119.08,174590.41,237.22,0.5797,83.93,11,5
2025-11-08,vip_pass,105,8,2,6,0.8592,249.0,41515.01,395.38,0.9272,91.68,11,5
2025-11-09,standard_pass,1293,132,25,107,0.6445,63.6,172342.94,133.29,0.1729,59.49,11,6
2025-11-09,premium_pass,725,79,14,65,0.7198,139.0,186470.75,257.2,0.6915,77.4,11,6
2025-11-09,vip_pass,98,11,1,10,0.8676,249.0,42097.21,429.56,0.9826,122.59,11,6
2025-11-10,standard_pass,760,70,15,55,0.654,79.0,123229.1,162.14,0.3185,64.35,11,0
2025-11-10,premium_pass,453,43,9,34,0.7949,139.0,114917.93,253.68,0.6185,78.19,11,0
2025-11-10,vip_pass,66,5,1,4,0.8918,249.0,27084.74,410.37,0.9882,103.07,11,0
2025-11-11,standard_pass,798,51,15,36,0.6686,79.0,117232.82,146.91,0.1487,59.14,11,1
2025-11-11,premium_pass,511,41,10,31,0.767,139.0,121645.45,238.05,0.5646,65.74,11,1
2025-11-11,vip_pass,61,3,1,2,0.7685,249.0,25237.55,413.73,0.9673,107.66,11,1
2025-11-12,standard_pass,832,96,16,80,0.6559,79.0,134164.86,161.26,0.23,68.68,11,2
2025-11-12,premium_pass,471,42,9,33,0.7486,127.11,109045.49,231.52,0.6527,65.9,11,2
2025-11-12,vip_pass,73,4,1,3,0.827,249.0,28862.07,395.37,0.9307,91.46,11,2
2025-11-13,standard_pass,993,99,19,80,0.6499,79.0,144294.28,145.31,0.3053,48.3,11,3
2025-11-13,premium_pass,538,36,10,26,0.7165,139.0,127328.93,236.67,0.5661,64.27,11,3
2025-11-13,vip_pass,71,4,1,3,0.8731,249.0,27928.06,393.35,0.9342,89.23,11,3
2025-11-14,standard_pass,1143,117,22,95,0.6293,79.0,186976.37,163.58,0.1858,73.62,11,4
2025-11-14,premium_pass,737,78,14,64,0.7335,139.0,178796.84,242.6,0.5503,71.13,11,4
2025-11-14,vip_pass,104,10,2,8,0.8051,249.0,44867.54,431.42,0.9496,126.39,11,4
2025-11-15,standard_pass,1253,139,25,114,0.6386,79.0,195446.72,155.98,0.2096,64.61,11,5
2025-11-15,premium_pass,720,52,14,38,0.7241,116.97,159802.94,221.95,0.6146,68.71,11,5
2025-11-15,vip_pass,106,6,2,4,0.7755,249.0,42379.65,399.81,0.9595,94.2,11,5
2025-11-16,standard_pass,1286,65,25,40,0.6294,79.0,206550.12,160.61,0.2186,68.72,11,6
2025-11-16,premium_pass,754,42,15,27,0.7937,139.0,192000.88,254.64,0.606,79.89,11,6
2025-11-16,vip_pass,114,11,2,9,0.838,249.0,46647.45,409.19,0.9307,105.28,11,6
2025-11-17,standard_pass,778,81,15,66,0.6208,79.0,121066.78,155.61,0.1752,66.27,11,0
2025-11-17,premium_pass,410,41,8,33,0.7178,139.0,105650.98,257.69,0.6216,82.01,11,0
2025-11-17,vip_pass,67,7,1,6,0.8551,249.0,29044.86,433.51,0.9283,129.73,11,0
2025-11-18,standard_pass,736,86,14,72,0.6928,67.89,98360.57,133.64,0.2137,53.14,11,1
2025-11-18,premium_pass,456,26,9,17,0.7222,139.0,109688.47,240.54,0.5533,68.9,11,1
2025-11-18,vip_pass,64,5,1,4,0.805,249.0,25704.43,401.63,0.9368,97.36,11,1
2025-11-19,standard_pass,945,73,18,55,0.6069,79.0,133081.0,140.83,0.2475,47.22,11,2
2025-11-19,premium_pass,457,37,9,28,0.7193,139.0,122077.88,267.13,0.5657,94.75,11,2
2025-11-19,vip_pass,70,6,1,5,0.8808,218.33,25955.57,370.79,0.907,98.95,11,2
2025-11-20,standard_pass,850,67,17,50,0.662,79.0,128124.27,150.73,0.1831,60.93,11,3
2025-11-20,premium_pass,494,29,9,20,0.7574,117.16,119515.66,241.93,0.5821,90.43,11,3
2025-11-20,vip_pass,69,7,1,6,0.7552,249.0,27950.69,405.08,0.953,99.86,11,3
2025-11-21,standard_pass,1107,123,22,101,0.6775,79.0,164127.62,148.26,0.2805,52.71,11,4
2025-11-21,premium_pass,687,56,13,43,0.7292,139.0,183514.46,267.12,0.6313,90.88,11,4
2025-11-21,vip_pass,94,5,1,4,0.7654,249.0,41030.41,436.49,0.9312,132.55,11,4
2025-11-22,standard_pass,1340,110,26,84,0.6276,79.0,221649.1,165.41,0.2346,72.57,11,5
2025-11-22,premium_pass,810,41,16,25,0.7691,139.0,210266.01,259.59,0.5287,89.4,11,5
2025-11-22,vip_pass,107,12,2,10,0.8849,249.0,42358.3,395.87,0.9447,91.14,11,5
2025-11-23,standard_pass,1416,82,28,54,0.6726,79.0,227111.61,160.39,0.1906,70.14,11,6
2025-11-23,premium_pass,758,57,15,42,0.7378,139.0,181674.83,239.68,0.6069,64.87,11,6
2025-11-23,vip_pass,109,12,2,10,0.88,249.0,46278.95,424.58,0.9111,121.82,11,6
2025-11-24,standard_pass,1083,88,21,67,0.6322,79.0,153008.17,141.28,0.1989,50.55,11,0
2025-11-24,premium_pass,528,27,10,17,0.7598,139.0,141502.31,268.0,0.639,91.3,11,0
2025-11-24,vip_pass,76,9,1,8,0.7947,249.0,32507.17,427.73,0.9416,123.17,11,0
2025-11-25,standard_pass,1045,115,20,95,0.636,65.7,134456.92,128.67,0.1832,52.16,11,1
2025-11-25,premium_pass,670,37,13,24,0.7832,139.0,174758.22,260.83,0.4562,94.92,11,1
2025-11-25,vip_pass,92,10,1,9,0.8163,249.0,38757.28,421.27,0.9313,117.33,11,1
2025-11-26,standard_pass,1089,75,21,54,0.6711,72.32,165905.67,152.35,0.2263,66.68,11,2
2025-11-26,premium_pass,715,82,14,68,0.7537,139.0,183767.64,257.02,0.6599,79.08,11,2
2025-11-26,vip_pass,98,11,1,10,0.8119,249.0,39844.91,406.58,0.9487,101.61,11,2
2025-11-27,standard_pass,657,42,13,29,0.6237,79.0,95558.69,145.45,0.1708,56.37,11,3
2025-11-27,premium_pass,383,26,7,19,0.7549,139.0,93326.63,243.67,0.5429,72.64,11,3
2025-11-27,vip_pass,65,5,1,4,0.8299,249.0,27841.76,428.33,0.963,122.52,11,3
2025-11-28,standard_pass,1369,77,27,50,0.6444,79.0,233925.33,170.87,0.3286,72.49,11,4
2025-11-28,premium_pass,854,78,17,61,0.7616,139.0,226423.13,265.13,0.58,91.91,11,4
2025-11-28,vip_pass,118,12,2,10,0.8048,249.0,45695.6,387.25,0.8862,85.97,11,4
2025-11-29,standard_pass,1469,88,29,59,0.6328,79.0,214309.38,145.89,0.2608,51.5,11,5
2025-11-29,premium_pass,797,59,15,44,0.7881,139.0,191936.34,240.82,0.5636,68.57,11,5
2025-11-29,vip_pass,113,11,2,9,0.8091,249.0,44098.05,390.25,0.8391,91.74,11,5
2025-11-30,standard_pass,1173,71,23,48,0.6303,79.0,173241.27,147.69,0.2297,55.14,11,6
2025-11-30,premium_pass,692,43,13,30,0.7147,139.0,178835.74,258.43,0.6581,80.6,11,6
2025-11-30,vip_pass,102,11,2,9,0.8697,249.0,44616.51,437.42,0.9183,134.23,11,6
2025-12-01,standard_pass,758,186,15,171,0.5616,79.0,127437.01,168.12,0.3002,71.41,12,0
2025-12-01,premium_pass,458,83,9,74,0.7321,139.0,110530.79,241.33,0.6108,66.29,12,0
2025-12-01,vip_pass,58,14,1,13,0.8411,249.0,22700.76,391.39,0.8704,91.04,12,0
2025-12-02,standard_pass,738,152,14,138,0.6657,79.0,104663.41,141.82,0.1928,51.44,12,1
2025-12-02,premium_pass,418,81,8,73,0.7245,122.48,105768.86,253.04,0.6283,93.48,12,1
2025-12-02,vip_pass,62,11,1,10,0.8446,249.0,26501.49,427.44,1.0,119.44,12,1
2025-12-03,standard_pass,873,192,17,175,0.6229,79.0,142703.62,163.46,0.2707,68.49,12,2
2025-12-03,premium_pass,453,93,9,84,0.7717,128.49,109680.76,242.12,0.5514,81.1,12,2
2025-12-03,vip_pass,63,12,1,11,0.8012,249.0,24441.42,387.96,0.8609,88.17,12,2
2025-12-04,standard_pass,938,143,18,125,0.615,79.0,142581.53,152.01,0.2935,55.69,12,3
2025-12-04,premium_pass,516,115,10,105,0.7292,139.0,125919.37,244.03,0.5971,69.8,12,3
2025-12-04,vip_pass,64,12,1,11,0.7933,249.0,25370.47,396.41,0.7961,100.44,12,3
2025-12-05,standard_pass,1040,162,20,142,0.6697,79.0,170000.89,163.46,0.3103,66.16,12,4
2025-12-05,premium_pass,634,124,12,112,0.8181,139.0,154625.92,243.89,0.5894,70.11,12,4
2025-12-05,vip_pass,83,13,1,12,0.8568,249.0,33012.62,397.74,0.9367,93.48,12,4
2025-12-06,standard_pass,1324,308,26,282,0.6579,79.0,185619.57,140.2,0.2667,45.46,12,5
2025-12-06,premium_pass,677,107,13,94,0.7391,139.0,169447.56,250.29,0.5889,76.54,12,5
2025-12-06,vip_pass,101,23,2,21,0.816,249.0,39059.61,386.73,0.8679,86.52,12,5
2025-12-07,standard_pass,1257,291,25,266,0.6748,66.26,153316.42,121.97,0.1337,47.83,12,6
2025-12-07,premium_pass,682,161,13,148,0.7737,139.0,166082.28,243.52,0.4824,76.06,12,6
2025-12-07,vip_pass,110,19,2,17,0.795,217.48,44235.8,402.14,1.0,125.67,12,6
2025-12-08,standard_pass,662,103,13,90,0.6635,79.0,100750.62,152.19,0.1905,61.95,12,0
2025-12-08,premium_pass,417,99,8,91,0.7703,139.0,107343.63,257.42,0.6089,82.5,12,0
2025-12-08,vip_pass,59,13,1,12,0.8493,249.0,23193.19,393.1,0.9008,90.96,12,0
2025-12-09,standard_pass,700,115,14,101,0.6477,79.0,113169.21,161.67,0.1369,74.59,12,1
2025-12-09,premium_pass,441,89,8,81,0.8314,139.0,104939.33,237.96,0.6551,60.31,12,1
2025-12-09,vip_pass,57,9,1,8,0.8391,249.0,24582.83,431.28,0.8905,129.74,12,1
2025-12-10,standard_pass,879,217,17,200,0.6472,79.0,125502.71,142.78,0.2291,50.26,12,2
2025-12-10,premium_pass,501,119,10,109,0.7435,139.0,120235.97,239.99,0.6369,63.42,12,2
2025-12-10,vip_pass,61,13,1,12,0.8689,249.0,26464.57,433.85,0.916,130.8,12,2
2025-12-11,standard_pass,820,200,16,184,0.6871,79.0,132100.62,161.1,0.2071,69.88,12,3
2025-12-11,premium_pass,521,89,10,79,0.7409,139.0,130162.89,249.83,0.611,74.78,12,3
2025-12-11,vip_pass,66,12,1,11,0.8134,249.0,27128.54,411.04,0.8913,109.45,12,3
2025-12-12,standard_pass,1144,236,22,214,0.6584,79.0,182347.57,159.39,0.2604,65.03,12,4
2025-12-12,premium_pass,623,136,12,124,0.7284,139.0,147011.62,235.97,0.6192,60.44,12,4
2025-12-12,vip_pass,84,13,1,12,0.8512,249.0,32826.56,390.79,0.9588,85.22,12,4
2025-12-13,standard_pass,1260,277,25,252,0.6628,65.35,169735.19,134.71,0.171,59.27,12,5
2025-12-13,premium_pass,757,124,15,109,0.7343,139.0,181303.05,239.5,0.5521,67.93,12,5
2025-12-13,vip_pass,102,21,2,19,0.8742,249.0,40150.33,393.63,0.9035,91.33,12,5
2025-12-14,standard_pass,1105,262,22,240,0.6516,79.0,183434.96,166.0,0.2101,74.61,12,6
2025-12-14,premium_pass,763,145,15,130,0.7066,139.0,179575.61,235.35,0.5343,64.83,12,6
2025-12-14,vip_pass,93,15,1,14,0.8064,249.0,38509.7,414.08,0.8671,113.92,12,6
2025-12-15,standard_pass,790,147,15,132,0.5911,79.0,110502.42,139.88,0.1963,49.29,12,0
2025-12-15,premium_pass,457,113,9,104,0.7114,139.0,108224.03,236.81,0.5643,64.52,12,0
2025-12-15,vip_pass,59,10,1,9,0.8084,249.0,25763.45,436.67,0.9069,134.16,12,0
2025-12-16,standard_pass,738,175,14,161,0.6686,79.0,105215.22,142.57,0.2762,47.27,12,1
2025-12-16,premium_pass,442,110,8,102,0.7624,139.0,115251.22,260.75,0.5955,86.62,12,1
2025-12-16,vip_pass,64,15,1,14,0.8402,249.0,25885.47,404.46,0.9361,100.23,12,1
2025-12-17,standard_pass,734,178,14,164,0.5999,73.03,116123.5,158.21,0.2556,70.1,12,2
2025-12-17,premium_pass,502,107,10,97,0.7073,128.58,111939.09,222.99,0.5313,63.06,12,2
2025-12-17,vip_pass,69,13,1,12,0.8537,228.09,25537.9,370.11,0.9225,87.6,12,2
2025-12-18,standard_pass,776,149,15,134,0.6356,70.46,118504.82,152.71,0.2215,69.18,12,3
2025-12-18,premium_pass,492,101,9,92,0.7639,139.0,127123.45,258.38,0.6428,81.46,12,3
2025-12-18,vip_pass,73,16,1,15,0.8403,249.0,31834.95,436.1,0.9244,132.55,12,3
2025-12-19,standard_pass,1088,236,21,215,0.6427,79.0,169503.62,155.79,0.1794,66.21,12,4
2025-12-19,premium_pass,572,117,11,106,0.7899,139.0,145022.17,253.54,0.5356,82.93,12,4
2025-12-19,vip_pass,87,15,1,14,0.7967,249.0,35236.47,405.02,0.9082,102.43,12,4
2025-12-20,standard_pass,1234,295,24,271,0.7431,79.0,200998.05,162.88,0.2082,71.6,12,5
2025-12-20,premium_pass,686,135,13,122,0.7476,139.0,165273.45,240.92,0.5949,66.83,12,5
2025-12-20,vip_pass,96,21,1,20,0.808,236.01,37883.13,394.62,0.9591,102.02,12,5
2025-12-21,standard_pass,1169,281,23,258,0.6086,79.0,196387.83,168.0,0.2406,74.8,12,6
2025-12-21,premium_pass,650,153,13,140,0.7658,139.0,169157.37,260.24,0.4606,94.07,12,6
2025-12-21,vip_pass,96,16,1,15,0.8336,214.58,34095.71,355.16,0.8798,88.67,12,6
2025-12-22,standard_pass,988,152,19,133,0.6364,79.0,162651.57,164.63,0.2462,71.1,12,0
2025-12-22,premium_pass,616,105,12,93,0.7555,139.0,159513.77,258.95,0.5617,86.81,12,0
2025-12-22,vip_pass,83,15,1,14,0.8786,249.0,32355.98,389.83,0.9041,87.49,12,0
2025-12-23,standard_pass,1076,164,21,143,0.6803,79.0,177226.84,164.71,0.2159,72.97,12,1
2025-12-23,premium_pass,641,156,12,144,0.7381,139.0,158825.27,247.78,0.5929,73.8,12,1
2025-12-23,vip_pass,83,16,1,15,0.8479,249.0,35478.41,427.45,0.9181,124.28,12,1
2025-12-24,standard_pass,1234,293,24,269,0.6494,79.0,178486.21,144.64,0.1465,57.0,12,2
2025-12-24,premium_pass,643,149,12,137,0.7898,139.0,146225.58,227.41,0.446,62.1,12,2
2025-12-24,vip_pass,94,21,1,20,0.8402,249.0,40280.37,428.51,0.8669,128.37,12,2
2025-12-25,standard_pass,495,90,9,81,0.6132,79.0,74547.33,150.6,0.239,57.5,12,3
2025-12-25,premium_pass,290,58,5,53,0.7899,139.0,72456.83,249.85,0.6793,70.77,12,3
2025-12-25,vip_pass,39,8,0,8,0.8164,249.0,16190.43,415.14,0.9527,109.93,12,3
2025-12-26,standard_pass,1522,328,30,298,0.6484,79.0,225860.4,148.4,0.1841,58.54,12,4
2025-12-26,premium_pass,820,203,16,187,0.7578,139.0,197424.8,240.76,0.5988,66.43,12,4
2025-12-26,vip_pass,137,27,2,25,0.8175,249.0,60320.31,440.29,0.9664,134.28,12,4
2025-12-27,standard_pass,1771,290,35,255,0.6471,68.68,238657.21,134.76,0.1442,57.57,12,5
2025-12-27,premium_pass,1086,201,21,180,0.7256,139.0,291665.67,268.57,0.589,94.82,12,5
2025-12-27,vip_pass,156,32,3,29,0.8679,249.0,68261.03,437.57,0.9171,134.46,12,5
2025-12-28,standard_pass,1665,414,33,381,0.6357,66.42,242224.07,145.48,0.1868,68.04,12,6
